species,chromosome,type,chunks,length_kb
Carex_riparia,OZ206398.1,array,4,20
Carex_riparia,OZ206398.1,gap,158,790
Carex_riparia,OZ206398.1,array,3,15
Carex_riparia,OZ206398.1,gap,134,670
Carex_riparia,OZ206398.1,array,4,20
Carex_riparia,OZ206398.1,gap,68,340
Carex_riparia,OZ206398.1,array,2,10
Carex_riparia,OZ206398.1,gap,28,140
Carex_riparia,OZ206398.1,array,5,25
Carex_riparia,OZ206398.1,gap,20,100
Carex_riparia,OZ206399.1,gap,28,140
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,85,425
Carex_riparia,OZ206399.1,array,3,15
Carex_riparia,OZ206399.1,gap,172,860
Carex_riparia,OZ206399.1,array,3,15
Carex_riparia,OZ206399.1,gap,84,420
Carex_riparia,OZ206399.1,array,3,15
Carex_riparia,OZ206399.1,gap,55,275
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,115,575
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,111,555
Carex_riparia,OZ206399.1,array,5,25
Carex_riparia,OZ206399.1,gap,138,690
Carex_riparia,OZ206399.1,array,3,15
Carex_riparia,OZ206399.1,gap,123,615
Carex_riparia,OZ206399.1,array,5,25
Carex_riparia,OZ206399.1,gap,161,805
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,1,5
Carex_riparia,OZ206399.1,array,2,10
Carex_riparia,OZ206399.1,gap,108,540
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,143,715
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,85,425
Carex_riparia,OZ206399.1,array,5,25
Carex_riparia,OZ206399.1,gap,77,385
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,96,480
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,77,385
Carex_riparia,OZ206399.1,array,1,5
Carex_riparia,OZ206399.1,gap,139,695
Carex_riparia,OZ206399.1,array,6,30
Carex_riparia,OZ206399.1,gap,120,600
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,63,315
Carex_riparia,OZ206399.1,array,4,20
Carex_riparia,OZ206399.1,gap,169,845
Carex_riparia,OZ206399.1,array,5,25
Carex_riparia,OZ206399.1,gap,14,70
Carex_riparia,OZ206400.1,gap,16,80
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,163,815
Carex_riparia,OZ206400.1,array,7,35
Carex_riparia,OZ206400.1,gap,113,565
Carex_riparia,OZ206400.1,array,6,30
Carex_riparia,OZ206400.1,gap,104,520
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,169,845
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,80,400
Carex_riparia,OZ206400.1,array,3,15
Carex_riparia,OZ206400.1,gap,99,495
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,127,635
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,79,395
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,52,260
Carex_riparia,OZ206400.1,array,2,10
Carex_riparia,OZ206400.1,gap,2,10
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,185,925
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,1,5
Carex_riparia,OZ206400.1,array,2,10
Carex_riparia,OZ206400.1,gap,1,5
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,159,795
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,120,600
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,150,750
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,87,435
Carex_riparia,OZ206400.1,array,4,20
Carex_riparia,OZ206400.1,gap,109,545
Carex_riparia,OZ206400.1,array,5,25
Carex_riparia,OZ206400.1,gap,96,480
Carex_riparia,OZ206400.1,array,6,30
Carex_riparia,OZ206400.1,gap,113,565
Carex_riparia,OZ206400.1,array,3,15
Carex_riparia,OZ206400.1,gap,123,615
Carex_riparia,OZ206400.1,array,2,10
Carex_riparia,OZ206400.1,gap,1,5
Carex_riparia,OZ206401.1,gap,16,80
Carex_riparia,OZ206401.1,array,2,10
Carex_riparia,OZ206401.1,gap,27,135
Carex_riparia,OZ206401.1,array,3,15
Carex_riparia,OZ206401.1,gap,87,435
Carex_riparia,OZ206401.1,array,3,15
Carex_riparia,OZ206401.1,gap,81,405
Carex_riparia,OZ206401.1,array,2,10
Carex_riparia,OZ206401.1,gap,1,5
Carex_riparia,OZ206401.1,array,4,20
Carex_riparia,OZ206401.1,gap,111,555
Carex_riparia,OZ206401.1,array,3,15
Carex_riparia,OZ206401.1,gap,55,275
Carex_riparia,OZ206401.1,array,4,20
Carex_riparia,OZ206401.1,gap,193,965
Carex_riparia,OZ206401.1,array,6,30
Carex_riparia,OZ206401.1,gap,195,975
Carex_riparia,OZ206401.1,array,4,20
Carex_riparia,OZ206401.1,gap,201,1005
Carex_riparia,OZ206401.1,array,1,5
Carex_riparia,OZ206401.1,gap,26,130
Carex_riparia,OZ206401.1,array,1,5
Carex_riparia,OZ206401.1,gap,1,5
Carex_riparia,OZ206401.1,array,2,10
Carex_riparia,OZ206401.1,gap,5,25
Carex_riparia,OZ206401.1,array,1,5
Carex_riparia,OZ206401.1,gap,6,30
Carex_riparia,OZ206401.1,array,2,10
Carex_riparia,OZ206401.1,gap,9,45
Carex_riparia,OZ206401.1,array,1,5
Carex_riparia,OZ206401.1,gap,3,15
Carex_riparia,OZ206401.1,array,5,25
Carex_riparia,OZ206401.1,gap,31,155
Carex_riparia,OZ206401.1,array,5,25
Carex_riparia,OZ206401.1,gap,96,480
Carex_riparia,OZ206401.1,array,5,25
Carex_riparia,OZ206401.1,gap,250,1250
Carex_riparia,OZ206401.1,array,4,20
Carex_riparia,OZ206401.1,gap,254,1270
Carex_riparia,OZ206401.1,array,2,10
Carex_riparia,OZ206401.1,gap,113,565
Carex_riparia,OZ206401.1,array,5,25
Carex_riparia,OZ206401.1,gap,200,1000
Carex_riparia,OZ206401.1,array,3,15
Carex_riparia,OZ206401.1,gap,169,845
Carex_riparia,OZ206401.1,array,4,20
Carex_riparia,OZ206401.1,gap,2,10
Carex_riparia,OZ206401.1,array,3,15
Carex_riparia,OZ206401.1,gap,18,90
Carex_riparia,OZ206402.1,gap,14,70
Carex_riparia,OZ206402.1,array,3,15
Carex_riparia,OZ206402.1,gap,6,30
Carex_riparia,OZ206402.1,array,1,5
Carex_riparia,OZ206402.1,gap,103,515
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,145,725
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,129,645
Carex_riparia,OZ206402.1,array,3,15
Carex_riparia,OZ206402.1,gap,77,385
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,130,650
Carex_riparia,OZ206402.1,array,6,30
Carex_riparia,OZ206402.1,gap,103,515
Carex_riparia,OZ206402.1,array,5,25
Carex_riparia,OZ206402.1,gap,142,710
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,92,460
Carex_riparia,OZ206402.1,array,2,10
Carex_riparia,OZ206402.1,gap,90,450
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,100,500
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,118,590
Carex_riparia,OZ206402.1,array,3,15
Carex_riparia,OZ206402.1,gap,127,635
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,122,610
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206402.1,gap,150,750
Carex_riparia,OZ206402.1,array,5,25
Carex_riparia,OZ206402.1,gap,146,730
Carex_riparia,OZ206402.1,array,3,15
Carex_riparia,OZ206402.1,gap,152,760
Carex_riparia,OZ206402.1,array,3,15
Carex_riparia,OZ206402.1,gap,5,25
Carex_riparia,OZ206402.1,array,1,5
Carex_riparia,OZ206402.1,gap,200,1000
Carex_riparia,OZ206402.1,array,4,20
Carex_riparia,OZ206403.1,gap,293,1465
Carex_riparia,OZ206403.1,array,4,20
Carex_riparia,OZ206403.1,gap,34,170
Carex_riparia,OZ206403.1,array,3,15
Carex_riparia,OZ206403.1,gap,217,1085
Carex_riparia,OZ206403.1,array,3,15
Carex_riparia,OZ206403.1,gap,107,535
Carex_riparia,OZ206403.1,array,3,15
Carex_riparia,OZ206403.1,gap,33,165
Carex_riparia,OZ206403.1,array,5,25
Carex_riparia,OZ206403.1,gap,318,1590
Carex_riparia,OZ206403.1,array,2,10
Carex_riparia,OZ206403.1,gap,283,1415
Carex_riparia,OZ206403.1,array,3,15
Carex_riparia,OZ206403.1,gap,275,1375
Carex_riparia,OZ206403.1,array,5,25
Carex_riparia,OZ206403.1,gap,245,1225
Carex_riparia,OZ206403.1,array,1,5
Carex_riparia,OZ206403.1,gap,165,825
Carex_riparia,OZ206403.1,array,4,20
Carex_riparia,OZ206403.1,gap,150,750
Carex_riparia,OZ206403.1,array,2,10
Carex_riparia,OZ206403.1,gap,1,5
Carex_riparia,OZ206403.1,array,1,5
Carex_riparia,OZ206403.1,gap,28,140
Carex_riparia,OZ206404.1,gap,10,50
Carex_riparia,OZ206404.1,array,5,25
Carex_riparia,OZ206404.1,gap,67,335
Carex_riparia,OZ206404.1,array,1,5
Carex_riparia,OZ206404.1,gap,167,835
Carex_riparia,OZ206404.1,array,3,15
Carex_riparia,OZ206404.1,gap,120,600
Carex_riparia,OZ206404.1,array,6,30
Carex_riparia,OZ206404.1,gap,126,630
Carex_riparia,OZ206404.1,array,2,10
Carex_riparia,OZ206404.1,gap,1,5
Carex_riparia,OZ206404.1,array,2,10
Carex_riparia,OZ206404.1,gap,134,670
Carex_riparia,OZ206404.1,array,4,20
Carex_riparia,OZ206404.1,gap,135,675
Carex_riparia,OZ206404.1,array,3,15
Carex_riparia,OZ206404.1,gap,1,5
Carex_riparia,OZ206404.1,array,3,15
Carex_riparia,OZ206404.1,gap,76,380
Carex_riparia,OZ206404.1,array,5,25
Carex_riparia,OZ206404.1,gap,159,795
Carex_riparia,OZ206404.1,array,1,5
Carex_riparia,OZ206404.1,gap,2,10
Carex_riparia,OZ206404.1,array,4,20
Carex_riparia,OZ206404.1,gap,11,55
Carex_riparia,OZ206404.1,array,1,5
Carex_riparia,OZ206404.1,gap,220,1100
Carex_riparia,OZ206404.1,array,1,5
Carex_riparia,OZ206404.1,gap,1,5
Carex_riparia,OZ206404.1,array,3,15
Carex_riparia,OZ206404.1,gap,146,730
Carex_riparia,OZ206404.1,array,5,25
Carex_riparia,OZ206404.1,gap,146,730
Carex_riparia,OZ206404.1,array,5,25
Carex_riparia,OZ206404.1,gap,82,410
Carex_riparia,OZ206404.1,array,6,30
Carex_riparia,OZ206404.1,gap,170,850
Carex_riparia,OZ206404.1,array,4,20
Carex_riparia,OZ206404.1,gap,119,595
Carex_riparia,OZ206404.1,array,5,25
Carex_riparia,OZ206404.1,gap,161,805
Carex_riparia,OZ206405.1,gap,1,5
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,126,630
Carex_riparia,OZ206405.1,array,5,25
Carex_riparia,OZ206405.1,gap,95,475
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,139,695
Carex_riparia,OZ206405.1,array,7,35
Carex_riparia,OZ206405.1,gap,128,640
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,127,635
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,160,800
Carex_riparia,OZ206405.1,array,4,20
Carex_riparia,OZ206405.1,gap,96,480
Carex_riparia,OZ206405.1,array,4,20
Carex_riparia,OZ206405.1,gap,89,445
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,60,300
Carex_riparia,OZ206405.1,array,9,45
Carex_riparia,OZ206405.1,gap,167,835
Carex_riparia,OZ206405.1,array,5,25
Carex_riparia,OZ206405.1,gap,101,505
Carex_riparia,OZ206405.1,array,5,25
Carex_riparia,OZ206405.1,gap,68,340
Carex_riparia,OZ206405.1,array,4,20
Carex_riparia,OZ206405.1,gap,79,395
Carex_riparia,OZ206405.1,array,2,10
Carex_riparia,OZ206405.1,gap,1,5
Carex_riparia,OZ206405.1,array,5,25
Carex_riparia,OZ206405.1,gap,124,620
Carex_riparia,OZ206405.1,array,6,30
Carex_riparia,OZ206405.1,gap,178,890
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,79,395
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,63,315
Carex_riparia,OZ206405.1,array,3,15
Carex_riparia,OZ206405.1,gap,81,405
Carex_riparia,OZ206405.1,array,4,20
Carex_riparia,OZ206405.1,gap,12,60
Carex_riparia,OZ206406.1,gap,4,20
Carex_riparia,OZ206406.1,array,2,10
Carex_riparia,OZ206406.1,gap,97,485
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,95,475
Carex_riparia,OZ206406.1,array,2,10
Carex_riparia,OZ206406.1,gap,153,765
Carex_riparia,OZ206406.1,array,6,30
Carex_riparia,OZ206406.1,gap,125,625
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,128,640
Carex_riparia,OZ206406.1,array,4,20
Carex_riparia,OZ206406.1,gap,133,665
Carex_riparia,OZ206406.1,array,3,15
Carex_riparia,OZ206406.1,gap,77,385
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,138,690
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,183,915
Carex_riparia,OZ206406.1,array,4,20
Carex_riparia,OZ206406.1,gap,143,715
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,64,320
Carex_riparia,OZ206406.1,array,5,25
Carex_riparia,OZ206406.1,gap,119,595
Carex_riparia,OZ206406.1,array,6,30
Carex_riparia,OZ206406.1,gap,82,410
Carex_riparia,OZ206406.1,array,6,30
Carex_riparia,OZ206406.1,gap,127,635
Carex_riparia,OZ206406.1,array,4,20
Carex_riparia,OZ206406.1,gap,131,655
Carex_riparia,OZ206406.1,array,4,20
Carex_riparia,OZ206406.1,gap,158,790
Carex_riparia,OZ206406.1,array,1,5
Carex_riparia,OZ206406.1,gap,2,10
Carex_riparia,OZ206406.1,array,4,20
Carex_riparia,OZ206406.1,gap,13,65
Carex_riparia,OZ206407.1,gap,13,65
Carex_riparia,OZ206407.1,array,4,20
Carex_riparia,OZ206407.1,gap,58,290
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,49,245
Carex_riparia,OZ206407.1,array,1,5
Carex_riparia,OZ206407.1,gap,2,10
Carex_riparia,OZ206407.1,array,1,5
Carex_riparia,OZ206407.1,gap,76,380
Carex_riparia,OZ206407.1,array,3,15
Carex_riparia,OZ206407.1,gap,204,1020
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,153,765
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,69,345
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,111,555
Carex_riparia,OZ206407.1,array,3,15
Carex_riparia,OZ206407.1,gap,83,415
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,77,385
Carex_riparia,OZ206407.1,array,4,20
Carex_riparia,OZ206407.1,gap,72,360
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,158,790
Carex_riparia,OZ206407.1,array,5,25
Carex_riparia,OZ206407.1,gap,208,1040
Carex_riparia,OZ206407.1,array,3,15
Carex_riparia,OZ206407.1,gap,190,950
Carex_riparia,OZ206407.1,array,4,20
Carex_riparia,OZ206407.1,gap,50,250
Carex_riparia,OZ206407.1,array,3,15
Carex_riparia,OZ206407.1,gap,111,555
Carex_riparia,OZ206407.1,array,4,20
Carex_riparia,OZ206407.1,gap,2,10
Carex_riparia,OZ206407.1,array,1,5
Carex_riparia,OZ206407.1,gap,200,1000
Carex_riparia,OZ206407.1,array,4,20
Carex_riparia,OZ206407.1,gap,17,85
Carex_riparia,OZ206408.1,gap,8,40
Carex_riparia,OZ206408.1,array,4,20
Carex_riparia,OZ206408.1,gap,185,925
Carex_riparia,OZ206408.1,array,3,15
Carex_riparia,OZ206408.1,gap,432,2160
Carex_riparia,OZ206408.1,array,3,15
Carex_riparia,OZ206408.1,gap,3,15
Carex_riparia,OZ206408.1,array,1,5
Carex_riparia,OZ206408.1,gap,236,1180
Carex_riparia,OZ206408.1,array,5,25
Carex_riparia,OZ206408.1,gap,395,1975
Carex_riparia,OZ206408.1,array,3,15
Carex_riparia,OZ206408.1,gap,66,330
Carex_riparia,OZ206408.1,array,1,5
Carex_riparia,OZ206408.1,gap,338,1690
Carex_riparia,OZ206408.1,array,3,15
Carex_riparia,OZ206408.1,gap,244,1220
Carex_riparia,OZ206408.1,array,3,15
Carex_riparia,OZ206408.1,gap,3,15
Carex_riparia,OZ206409.1,gap,31,155
Carex_riparia,OZ206409.1,array,3,15
Carex_riparia,OZ206409.1,gap,141,705
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,143,715
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,74,370
Carex_riparia,OZ206409.1,array,3,15
Carex_riparia,OZ206409.1,gap,85,425
Carex_riparia,OZ206409.1,array,5,25
Carex_riparia,OZ206409.1,gap,161,805
Carex_riparia,OZ206409.1,array,5,25
Carex_riparia,OZ206409.1,gap,101,505
Carex_riparia,OZ206409.1,array,3,15
Carex_riparia,OZ206409.1,gap,126,630
Carex_riparia,OZ206409.1,array,2,10
Carex_riparia,OZ206409.1,gap,115,575
Carex_riparia,OZ206409.1,array,5,25
Carex_riparia,OZ206409.1,gap,87,435
Carex_riparia,OZ206409.1,array,5,25
Carex_riparia,OZ206409.1,gap,156,780
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,67,335
Carex_riparia,OZ206409.1,array,3,15
Carex_riparia,OZ206409.1,gap,140,700
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,131,655
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,116,580
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,151,755
Carex_riparia,OZ206409.1,array,4,20
Carex_riparia,OZ206409.1,gap,32,160
Carex_riparia,OZ206410.1,gap,18,90
Carex_riparia,OZ206410.1,array,5,25
Carex_riparia,OZ206410.1,gap,175,875
Carex_riparia,OZ206410.1,array,5,25
Carex_riparia,OZ206410.1,gap,70,350
Carex_riparia,OZ206410.1,array,5,25
Carex_riparia,OZ206410.1,gap,148,740
Carex_riparia,OZ206410.1,array,6,30
Carex_riparia,OZ206410.1,gap,272,1360
Carex_riparia,OZ206410.1,array,5,25
Carex_riparia,OZ206410.1,gap,173,865
Carex_riparia,OZ206410.1,array,4,20
Carex_riparia,OZ206410.1,gap,137,685
Carex_riparia,OZ206410.1,array,5,25
Carex_riparia,OZ206410.1,gap,3,15
Carex_riparia,OZ206410.1,array,1,5
Carex_riparia,OZ206410.1,gap,213,1065
Carex_riparia,OZ206410.1,array,6,30
Carex_riparia,OZ206410.1,gap,208,1040
Carex_riparia,OZ206410.1,array,4,20
Carex_riparia,OZ206410.1,gap,93,465
Carex_riparia,OZ206410.1,array,4,20
Carex_riparia,OZ206410.1,gap,209,1045
Carex_riparia,OZ206410.1,array,4,20
Carex_riparia,OZ206410.1,gap,90,450
Carex_riparia,OZ206411.1,gap,226,1130
Carex_riparia,OZ206411.1,array,3,15
Carex_riparia,OZ206411.1,gap,2,10
Carex_riparia,OZ206411.1,array,3,15
Carex_riparia,OZ206411.1,gap,74,370
Carex_riparia,OZ206411.1,array,7,35
Carex_riparia,OZ206411.1,gap,145,725
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,1,5
Carex_riparia,OZ206411.1,array,1,5
Carex_riparia,OZ206411.1,gap,164,820
Carex_riparia,OZ206411.1,array,6,30
Carex_riparia,OZ206411.1,gap,122,610
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,155,775
Carex_riparia,OZ206411.1,array,5,25
Carex_riparia,OZ206411.1,gap,142,710
Carex_riparia,OZ206411.1,array,6,30
Carex_riparia,OZ206411.1,gap,113,565
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,186,930
Carex_riparia,OZ206411.1,array,3,15
Carex_riparia,OZ206411.1,gap,93,465
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,121,605
Carex_riparia,OZ206411.1,array,2,10
Carex_riparia,OZ206411.1,gap,119,595
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,121,605
Carex_riparia,OZ206411.1,array,4,20
Carex_riparia,OZ206411.1,gap,5,25
Carex_riparia,OZ206412.1,gap,3,15
Carex_riparia,OZ206412.1,array,1,5
Carex_riparia,OZ206412.1,gap,5,25
Carex_riparia,OZ206412.1,array,3,15
Carex_riparia,OZ206412.1,gap,134,670
Carex_riparia,OZ206412.1,array,3,15
Carex_riparia,OZ206412.1,gap,121,605
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,161,805
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,82,410
Carex_riparia,OZ206412.1,array,6,30
Carex_riparia,OZ206412.1,gap,123,615
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,92,460
Carex_riparia,OZ206412.1,array,2,10
Carex_riparia,OZ206412.1,gap,50,250
Carex_riparia,OZ206412.1,array,5,25
Carex_riparia,OZ206412.1,gap,135,675
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,97,485
Carex_riparia,OZ206412.1,array,5,25
Carex_riparia,OZ206412.1,gap,137,685
Carex_riparia,OZ206412.1,array,3,15
Carex_riparia,OZ206412.1,gap,262,1310
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,97,485
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,148,740
Carex_riparia,OZ206412.1,array,5,25
Carex_riparia,OZ206412.1,gap,122,610
Carex_riparia,OZ206412.1,array,4,20
Carex_riparia,OZ206412.1,gap,7,35
Carex_riparia,OZ206413.1,gap,162,810
Carex_riparia,OZ206413.1,array,3,15
Carex_riparia,OZ206413.1,gap,106,530
Carex_riparia,OZ206413.1,array,4,20
Carex_riparia,OZ206413.1,gap,1,5
Carex_riparia,OZ206413.1,array,1,5
Carex_riparia,OZ206413.1,gap,119,595
Carex_riparia,OZ206413.1,array,4,20
Carex_riparia,OZ206413.1,gap,130,650
Carex_riparia,OZ206413.1,array,6,30
Carex_riparia,OZ206413.1,gap,115,575
Carex_riparia,OZ206413.1,array,3,15
Carex_riparia,OZ206413.1,gap,186,930
Carex_riparia,OZ206413.1,array,4,20
Carex_riparia,OZ206413.1,gap,125,625
Carex_riparia,OZ206413.1,array,6,30
Carex_riparia,OZ206413.1,gap,126,630
Carex_riparia,OZ206413.1,array,5,25
Carex_riparia,OZ206413.1,gap,140,700
Carex_riparia,OZ206413.1,array,5,25
Carex_riparia,OZ206413.1,gap,109,545
Carex_riparia,OZ206413.1,array,6,30
Carex_riparia,OZ206413.1,gap,114,570
Carex_riparia,OZ206413.1,array,4,20
Carex_riparia,OZ206413.1,gap,210,1050
Carex_riparia,OZ206413.1,array,3,15
Carex_riparia,OZ206413.1,gap,72,360
Carex_riparia,OZ206413.1,array,4,20
Carex_riparia,OZ206413.1,gap,21,105
Carex_riparia,OZ206414.1,gap,2,10
Carex_riparia,OZ206414.1,array,3,15
Carex_riparia,OZ206414.1,gap,86,430
Carex_riparia,OZ206414.1,array,3,15
Carex_riparia,OZ206414.1,gap,166,830
Carex_riparia,OZ206414.1,array,4,20
Carex_riparia,OZ206414.1,gap,191,955
Carex_riparia,OZ206414.1,array,3,15
Carex_riparia,OZ206414.1,gap,116,580
Carex_riparia,OZ206414.1,array,5,25
Carex_riparia,OZ206414.1,gap,97,485
Carex_riparia,OZ206414.1,array,4,20
Carex_riparia,OZ206414.1,gap,143,715
Carex_riparia,OZ206414.1,array,6,30
Carex_riparia,OZ206414.1,gap,153,765
Carex_riparia,OZ206414.1,array,4,20
Carex_riparia,OZ206414.1,gap,205,1025
Carex_riparia,OZ206414.1,array,3,15
Carex_riparia,OZ206414.1,gap,230,1150
Carex_riparia,OZ206414.1,array,4,20
Carex_riparia,OZ206414.1,gap,173,865
Carex_riparia,OZ206414.1,array,4,20
Carex_riparia,OZ206414.1,gap,157,785
Carex_riparia,OZ206414.1,array,3,15
Carex_riparia,OZ206415.1,gap,205,1025
Carex_riparia,OZ206415.1,array,4,20
Carex_riparia,OZ206415.1,gap,313,1565
Carex_riparia,OZ206415.1,array,3,15
Carex_riparia,OZ206415.1,gap,203,1015
Carex_riparia,OZ206415.1,array,4,20
Carex_riparia,OZ206415.1,gap,90,450
Carex_riparia,OZ206415.1,array,3,15
Carex_riparia,OZ206415.1,gap,196,980
Carex_riparia,OZ206415.1,array,5,25
Carex_riparia,OZ206415.1,gap,267,1335
Carex_riparia,OZ206415.1,array,4,20
Carex_riparia,OZ206415.1,gap,21,105
Carex_riparia,OZ206415.1,array,5,25
Carex_riparia,OZ206415.1,gap,164,820
Carex_riparia,OZ206415.1,array,6,30
Carex_riparia,OZ206415.1,gap,243,1215
Carex_riparia,OZ206415.1,array,1,5
Carex_riparia,OZ206415.1,gap,1,5
Carex_riparia,OZ206416.1,array,3,15
Carex_riparia,OZ206416.1,gap,440,2200
Carex_riparia,OZ206416.1,array,3,15
Carex_riparia,OZ206416.1,gap,153,765
Carex_riparia,OZ206416.1,array,4,20
Carex_riparia,OZ206416.1,gap,103,515
Carex_riparia,OZ206416.1,array,5,25
Carex_riparia,OZ206416.1,gap,129,645
Carex_riparia,OZ206416.1,array,3,15
Carex_riparia,OZ206416.1,gap,172,860
